Species,AGENT,TYPE,country_name,PRODUCTION_AREA,ISO3_Code,COUNTRY,mean_prod,ISO_N3,ECOREGION
Salmo salar,Salmincola salmoneus,Copepoda,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Salmon Alpha Virus,Virus,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Salmon isavirus,Virus,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Saprolegnia sp.,Fungi,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Scolex pleuronectis,Cestoda,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Tenacibaculum finnmarkense,Bacteria,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Trichodina sp.,Ciliophora,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Vibrio anguillarum,Bacteria,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Viral hemorrhagic septicemia virus,Virus,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Salmo salar,Yersinia ruckeri,Bacteria,Russian Federation,27,RUS,643,8937.1,643,Sea of Japan/East Sea
Dicentrarchus labrax,Amyloodinium ocellatum,Dinoflagellate,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Anilocra physodes,Isopoda,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Anisakis simplex,Nematoda,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Caligus minus,Copepoda,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Ceratomyxa labraci,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Ceratothoa oestroides,Isopoda,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Chlamydia,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Cryptobia branchialis,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Cryptocaryon irritans,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Diplectanum aequans,Monogenea,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Diplectanum laubieri,Monogenea,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Edwardsiella tarda,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Flexibacter maritimus,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Glugea sp.,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Infectious pancreatic necrosis virus,Virus,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Lacinutrix venerupis,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Microcotyle labrachis,Monogenea,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Mycobacterium marinum,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Nerocilla orbiguyi,Isopoda,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Philasteridis dicentrarchi,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Photobacterium damselae subsp. pasteurella,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Piscine nodavirus,Virus,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Shaerospora testicularis,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Sphaerospora dicentrarchi ,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Tetrahynema sp.,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Trichodina sp.,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Uronema sp.,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Vibrio anguillarum,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Vibrio ordali,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Yersinia ruckeri,Bacteria,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Mothocya parvostis,Isopoda,Saudi Arabia,51,SAU,682,300,682,Northern and Central Red Sea
Dicentrarchus labrax,Amyloodinium ocellatum,Dinoflagellate,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Anilocra physodes,Isopoda,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Anisakis simplex,Nematoda,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Caligus minus,Copepoda,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Ceratomyxa labraci,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Ceratothoa oestroides,Isopoda,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Chlamydia,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Cryptobia branchialis,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Cryptocaryon irritans,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Diplectanum aequans,Monogenea,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Diplectanum laubieri,Monogenea,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Edwardsiella tarda,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Flexibacter maritimus,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Glugea sp.,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Infectious pancreatic necrosis virus,Virus,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Lacinutrix venerupis,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Microcotyle labrachis,Monogenea,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Mycobacterium marinum,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Nerocilla orbiguyi,Isopoda,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Philasteridis dicentrarchi,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Photobacterium damselae subsp. pasteurella,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Piscine nodavirus,Virus,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Shaerospora testicularis,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Sphaerospora dicentrarchi ,Myxozoa,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Tetrahynema sp.,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Trichodina sp.,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Uronema sp.,Ciliophora,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Vibrio anguillarum,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Vibrio ordali,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Yersinia ruckeri,Bacteria,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Dicentrarchus labrax,Mothocya parvostis,Isopoda,Saudi Arabia,51,SAU,682,300,682,Southern Red Sea
Sparus aurata,Allopodocotyle pedicellata,Trematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Amyloodinium ocellatum,Dinoflagellate,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Anilocra physodes,Isopoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Aporocotilidae sp.,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Aquareovirus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Atrispinum salpae,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Betanodavirus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Brooklynella hostilis,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Caligus sp.,Copepoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Cardicola aurata,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Ceratomyxa sparusaurati,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Ceratothoa oestroides,Isopoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Ceratothoa parallela,Isopoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Contracaecum sp.,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Cryptocaryon irritans,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Cryptosporidium molnari,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Dactylogyrus sp.,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Eimeria sparis,Apicomplexa,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Encotyllabe vallei,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Enteromyxum leei,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Ergasilus sp.,Copepoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Furnestinia echeneis,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Goussia sparis,Apicomplexa,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Gyrodactylus orecchiae,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Gyrodactylus sp.,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Hysterothylacium aduncum,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Ichtyophonus,Fungi,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Infectious haematopoietic necrosis virus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Iridovirus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Kudoa sp.,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Lacinutrix venerupis,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Lamellodiscus elegans,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Lepocreadium pegorchis,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Leptotheca sparidarium,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Macvicaria maillardi,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Macvicaria obovata,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Microcotyle chrysophryei,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Monorchis monorchis,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Photobacterium damselae subsp piscicida,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Photobacterium damselae subsp. damselae,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Polylabris tubicirrus,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Polysporoplasma sparis,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Pseudomonas anguilliseptica,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Pycaenoide senegalensis,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Sparicotyle chrysophrii,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Streptococcus agalactitiae,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Trichodinia sp.,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Vibrio alginolyticus,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Virus-like particles,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Yersinia ruckeri,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Northern and Central Red Sea
Sparus aurata,Allopodocotyle pedicellata,Trematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Amyloodinium ocellatum,Dinoflagellate,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Anilocra physodes,Isopoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Aporocotilidae sp.,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Aquareovirus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Atrispinum salpae,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Betanodavirus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Brooklynella hostilis,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Caligus sp.,Copepoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Cardicola aurata,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Ceratomyxa sparusaurati,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Ceratothoa oestroides,Isopoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Ceratothoa parallela,Isopoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Contracaecum sp.,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Cryptocaryon irritans,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Cryptosporidium molnari,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Dactylogyrus sp.,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Eimeria sparis,Apicomplexa,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Encotyllabe vallei,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Enteromyxum leei,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Ergasilus sp.,Copepoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Furnestinia echeneis,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Goussia sparis,Apicomplexa,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Gyrodactylus orecchiae,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Gyrodactylus sp.,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Hysterothylacium aduncum,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Ichtyophonus,Fungi,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Infectious haematopoietic necrosis virus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Iridovirus,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Kudoa sp.,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Lacinutrix venerupis,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Lamellodiscus elegans,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Lepocreadium pegorchis,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Leptotheca sparidarium,Myxozoa,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Macvicaria maillardi,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Macvicaria obovata,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Microcotyle chrysophryei,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Monorchis monorchis,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Photobacterium damselae subsp piscicida,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Photobacterium damselae subsp. damselae,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Polylabris tubicirrus,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Polysporoplasma sparis,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Pseudomonas anguilliseptica,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Pycaenoide senegalensis,Nematoda,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Sparicotyle chrysophrii,Monogenea,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Streptococcus agalactitiae,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Trichodinia sp.,Ciliophora,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Vibrio alginolyticus,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Virus-like particles,Virus,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Sparus aurata,Yersinia ruckeri,Bacteria,Saudi Arabia,51,SAU,682,1487.8,682,Southern Red Sea
Lates calcarifer,Serrasentis sagittifer,Acanthocephala,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Aeromonas caviae,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Aeromonas hydrophila,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Aeromonas sobria,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Chlamydia,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Cytophaga sp.,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Flavobacterium columnare,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Pseudomonas sp.,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Streptococcus iniae,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Tenacibaculum maritimum,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Various Gram-negative bacteria,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Vibrio anguillarum,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Vibrio harveyi,Bacteria,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Nybelinia indica,Cestoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Parotobothrium balli,Cestoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Scolex pleuronectis,Cestoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Chilodonella hexasticha,Ciliophora,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Cryptocaryon irritans,Ciliophora,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Epistylis sp.,Ciliophora,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Ichthyobodo necator,Ciliophora,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Pleistophora sp.,Ciliophora,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Trichodina sp.,Ciliophora,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Aega sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Argulus sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Epinephelus coicoides,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Gnathia sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Jassa sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Lemathropus latis,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Lembos sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Lernaea cyprinacea,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Lernanthropus latis,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Microjassa sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Nerocila sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Stenothole sp.,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Prosorhynchus,Digenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Pseudometadena celebensis,Digenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Sanguinicolidae,Digenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Amyloodinium ocellatum,Dinoflagellate,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Piscinoodinium sp.,Dinoflagellate,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Achlya sp.,Fungi,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Saprolegnia sp.,Fungi,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Benedenia epinepheli,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Benedenia lutjani,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Dactylogyrus sp.,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Diplectanum sp.,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Gyrodactylus sp.,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Neobenedinia melleni,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Pseudorhabdosynochus sp. ,Monogenea,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Henneguya sp.,Myxozoa,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Kudoa sp.,Myxozoa,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Hysterothylacium cornutum,Nematoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Raphidascaris sp.,Nematoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Terranova sp. ,Nematoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Lymphocystis disease virus,Virus,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Piscine nodavirus,Virus,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Aphanomyces invadans,Oomycetes,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Betanodaviridae,Virus,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Caligus epidemicus,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Caligus  chiastos,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Caligus  orientalis,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Caligus pagrosomi,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Caligus  punctatus,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
Lates calcarifer,Caligus rotundigenitalis,Copepoda,Saudi Arabia,51,SAU,682,1207,682,Southern Red Sea
